552.7730	554.4801
555.3733	557.1455
555.5229	557.5115
555.7951	558.2852
555.8723	558.4261
556.2318	558.7967
557.7090	559.4984
557.8488	559.5766
558.5694	560.1486
560.0089	562.3177
560.0150	562.2722
560.8980	562.7149
562.2558	563.7911
562.4919	564.1107
562.7258	564.3431
563.6383	565.3080
564.1607	565.8511
565.0504	566.6561
565.3871	567.8444
565.4076	567.9283
565.4898	568.1005
565.5598	568.1730
565.6330	568.4143
565.9300	569.0053
566.1914	569.0832
566.7201	569.6135
567.3282	569.7401
568.1498	570.0057
568.5356	570.5141
569.0898	571.6443
569.0924	571.5955
569.5120	572.6363
569.6480	572.8440
570.9458	573.8199
571.3232	573.8654
572.1393	574.3306
572.5147	574.3975
574.2736	575.8527
574.5697	576.1055
574.9565	576.5021
575.9819	577.4069
578.2703	580.1245
578.7439	580.5118
579.1773	580.7683
580.2693	581.7921
581.5123	583.0315
582.1654	584.0680
583.2366	584.9155
584.1352	585.7676
585.0310	587.1073
586.3378	587.9196
587.4082	589.1246
588.2986	590.1074
588.7207	590.7456
588.9826	591.1907
589.0992	591.4680
589.1524	591.4415
589.6722	592.4388
589.7848	592.5456
590.6445	593.3015
591.1785	593.7203
591.2549	593.7665
592.0054	594.5320
592.3204	594.6035
592.8285	595.1871
593.5214	595.8690
595.8981	597.4612
597.0607	598.7787
598.0016	599.7887
598.9617	600.6745
599.6519	601.7492
600.4362	602.4576
601.4985	603.7991
601.6208	603.9422
602.3982	604.3085
603.9576	606.0630
604.0515	606.6055
604.8338	607.2160
606.2005	608.2184
607.2433	609.0774
608.4345	610.0388
609.5359	611.5801
609.6536	611.8016
610.1623	612.4379
610.9722	613.6054
610.9913	613.4318
612.7885	614.4002
613.8557	615.4910
614.1864	615.9502
614.7754	616.2655
614.9296	616.6202
615.5358	617.4348
615.8256	617.8483
615.9897	618.5269
616.1586	619.0949
616.4117	619.4973
616.4640	619.4777
616.6652	619.6611
618.1011	619.8493
619.5262	621.5157
619.5750	621.6505
620.5774	622.1274
620.9597	622.6700
622.1359	623.6468
622.7291	624.7843
622.9419	624.8091
623.2544	625.1230
623.6361	625.6097
623.6461	625.6675
624.7671	626.2923
625.7025	627.7878
626.1205	627.9281
626.7772	628.4204
629.5036	631.1525
629.6568	631.4483
630.3498	632.7053
630.5179	633.0341
630.5469	633.2042
630.7121	633.2890
632.8949	634.4804
633.8743	635.5185
634.1123	635.9099
634.3662	636.6481
635.0268	636.8996
635.8012	637.4508
637.0887	638.8007
637.1203	638.8195
637.4262	638.9907
637.8551	639.7706
638.8970	640.3669
639.5245	641.3307
640.0708	641.6763
642.2721	643.8260
642.5242	644.3470
642.9705	644.6491
643.3356	645.2771
643.4246	645.4323
643.8657	646.3699
643.9105	646.3819
644.0574	646.6141
644.0727	646.4717
644.5111	646.8340
644.9219	647.1456
645.1467	647.3592
645.2930	647.4791
645.4987	647.5241
645.8700	647.7822
646.3218	648.4452
646.4519	649.0544
646.4759	648.9897
646.9416	649.6952
647.1014	649.6287
647.8452	650.3648
648.8861	651.5789
649.0725	651.6074
649.3499	652.1377
649.4685	652.2118
650.4753	652.6188
651.3134	652.9981
652.4829	654.0795
652.6598	654.4248
652.8078	654.3846
653.6466	655.8398
653.6810	655.6204
656.3055	657.8678
656.4533	658.3092
657.2203	660.3458
657.3956	660.6384
657.5958	660.8056
657.6650	660.9925
658.5374	661.5843
658.7254	661.7305
661.0513	662.6022
662.5182	664.7356
662.5297	664.8027
664.1390	666.5012
664.7786	666.7810
665.8453	667.5108
665.9993	667.8011
666.0214	667.7935
667.7364	669.4316
668.1459	670.1329
668.3418	670.7979
669.1237	671.0273
669.2978	671.0735
670.2133	671.6993
672.2884	674.1621
672.3593	674.1771
673.0636	674.8114
673.5091	675.0449
673.8262	676.1216
674.1459	676.5302
674.4816	676.6581
674.7837	676.7632
675.6116	677.3268
675.7389	677.3831
676.5661	678.6367
676.6794	679.0674
677.3170	680.0919
677.3789	680.1653
677.7561	680.3436
678.1760	681.1122
678.2868	681.0489
678.9079	681.6384
678.9707	681.6825
679.4983	682.0513
680.0970	682.4736
680.5349	682.8693
681.3208	683.2767
682.4651	684.3065
682.5514	684.5462
683.2344	684.9124
683.4956	685.4713
683.7114	685.9784
683.9326	686.6254
683.9678	686.6000
684.0279	686.7546
684.6095	686.8710
685.1691	686.9198
685.8505	687.6544
687.4448	689.0904
688.1147	690.4348
688.3891	690.7878
688.3980	690.6877
688.5283	690.7382
691.7370	693.5764
692.6971	694.4605
693.2988	694.9333
694.7476	696.7865
695.2648	696.9494
696.4280	698.4372
696.6139	698.5969
696.6185	698.4919
698.0416	699.5501
698.8087	700.6871
699.2348	700.8879
700.7954	702.5572
702.1108	703.9660
702.4756	704.3532
702.4960	704.6231
703.7641	706.1210
703.9508	706.2455
703.9578	706.1915
705.0535	706.6156
707.7100	709.3202
707.9767	709.5945
710.0636	711.8049
710.6838	712.3766
711.3156	713.1421
711.9848	713.5436
712.3781	713.9268
713.0370	714.8694
713.4456	715.5263
713.7620	715.9087
715.6078	717.1234
716.6195	718.7320
716.7635	718.6424
718.9358	720.5664
719.4970	721.2316
719.5133	721.2880
720.3928	722.7496
720.4535	722.8340
720.8993	723.5425
720.9439	723.7859
721.5625	723.8292
721.9749	724.0487
724.2474	726.0836
724.9204	726.5976
725.2625	727.2532
726.9019	728.7308
726.9771	729.0164
727.0180	728.9085
727.2096	729.1680
728.0137	730.1209
728.1847	730.4846
729.5139	730.9592
729.7715	732.1336
729.8494	732.4789
729.9387	732.6942
730.0778	732.9402
731.2715	733.9431
734.7889	736.6612
734.9155	736.9538
735.4344	737.2157
736.8135	738.6503
737.3254	738.9706
738.6420	740.5170
739.5659	741.3237
742.5875	744.4521
743.5153	745.6431
743.5995	745.8211
743.9595	746.2094
744.1880	746.3003
745.8886	748.2892
746.0949	748.7796
746.8823	750.3045
746.9106	750.2144
747.3257	750.4950
747.5762	750.4980
750.0588	751.6724
750.2804	751.8049
753.1174	754.6309
754.0706	755.9337
755.7316	757.3480
757.0041	759.3343
757.0165	759.4233
757.5634	759.5132
762.0845	763.8427
762.6809	765.0499
763.3561	766.5157
763.5618	767.2534
763.6095	767.2663
763.8266	767.5425
764.3869	768.0987
764.4061	768.1729
764.5716	768.1543
764.9474	768.4463
765.4684	768.7076
765.7199	768.8544
766.1827	769.2584
766.6710	769.4004
767.1745	769.7027
767.8051	769.6979
770.4493	772.0008
770.7252	772.4344
770.7422	772.3901
771.1141	772.9593
771.6980	773.5944
771.7656	773.4668
772.5542	774.1591
773.5725	775.2641
773.8631	775.5105
774.4159	776.7164
774.4269	776.8397
774.4702	777.1581
775.0104	779.1208
775.0346	779.0099
775.2612	779.2323
775.3884	779.3902
775.4377	779.4639
776.4716	780.5620
776.7546	780.6194
777.1470	780.9598
778.0263	781.9969
778.0842	782.1003
778.2359	782.2296
778.7430	782.6977
778.7490	782.6996
779.5535	782.9437
780.1857	783.1164
781.1408	783.5603
782.1844	784.1587
782.9379	784.7127
783.5721	785.0703
783.8461	785.2624
784.1208	785.8113
784.1917	786.1185
785.9867	787.6964
786.2907	787.7888
786.9390	788.9580
787.0590	788.8308
789.6527	791.4565
790.2846	792.1355
790.4852	792.5669
791.0483	793.6698
791.0565	793.8350
794.4613	795.9531
795.3310	797.2804
795.3548	797.1143
795.5406	797.4165
795.9455	797.6014
796.2660	798.4823
796.6865	798.8428
797.3661	799.1031
797.7655	799.7124
797.9157	800.0935
798.2036	800.0809
798.7577	800.4111
799.5044	801.5031
800.4568	802.1522
800.8255	803.3032
800.8411	803.2317
801.6334	803.9129
802.6269	804.6293
803.6208	805.5004
803.8198	805.7967
804.1509	806.5567
804.2690	806.6757
805.4490	807.1939
806.1780	807.6315
806.5020	808.1354
807.4522	809.3891
808.5849	810.5261
808.6408	810.9606
808.8542	811.1537
810.6408	812.7219
810.6579	812.6754
810.9374	813.1159
811.9953	813.7100
812.7495	814.6097
812.7542	814.6159
813.0975	815.0923
813.5171	815.4911
813.7115	815.6563
813.7209	815.8116
814.0736	815.8751
814.7178	816.3643
816.0971	817.5431
816.4132	818.3800
817.7953	819.4949
817.9351	820.1308
818.0326	820.4144
818.6838	820.6780
819.0569	820.9307
819.3797	821.2376
819.9296	821.8140
820.6866	822.3166
821.7331	823.3699
822.2731	824.2963
825.2770	826.8973
827.6441	829.2377
828.2781	829.9014
830.3194	832.2579
831.3775	833.0102
832.3486	834.0539
833.6277	835.3660
833.9945	835.9887
834.1889	836.2249
834.5815	836.6313
834.7517	836.9404
835.1222	837.5354
835.2009	837.5507
835.4921	837.8762
835.8983	838.5777
835.9581	838.5536
836.0791	838.6273
836.3467	838.8178
836.7812	838.9120
837.6958	839.2307
838.7025	840.5219
839.7506	841.9836
840.0037	842.1261
840.5064	842.3211
840.9609	842.5641
841.9039	843.7085
841.9132	843.6957
842.2736	844.2613
844.9445	846.5486
846.3914	848.1067
846.7119	848.7065
847.0200	849.0509
847.5349	849.3303
847.8865	849.4420
849.9509	851.4648
850.2733	852.4831
850.3687	852.7061
850.6932	852.6276
852.3803	853.9351
852.6913	854.3466
852.9714	854.8905
854.3372	856.7919
854.7999	857.6029
854.8613	857.6383
855.4658	858.2064
855.4660	858.1303
855.8805	858.3931
856.3353	858.4474
857.6124	859.3434
859.7309	861.1783
861.3650	863.5298
862.2718	864.4106
862.3386	864.4354
864.7182	866.2574
865.5238	867.7539
866.3087	869.2894
866.7098	869.3935
866.8305	869.7152
867.9843	871.5366
868.1631	871.8758
868.2038	872.0102
868.4561	872.6227
868.5417	872.7028
868.6373	872.8153
868.8159	872.7612
871.4620	873.4565
874.5365	876.1807
875.2138	876.6860
875.6449	877.2749
876.7763	878.5314
877.6077	879.2111
878.6585	880.2367
878.9382	880.6483
879.2001	880.8494
879.8165	881.4076
880.0555	881.6764
880.1689	881.8169
880.3542	881.8956
882.8029	884.5426
882.9216	885.2116
883.1034	885.4562
883.1040	885.5256
884.7386	886.3157
885.1287	887.7267
885.2848	888.1915
885.3656	888.4263
885.7274	889.0924
887.5318	889.9163
887.8974	890.0019
888.2671	890.0827
890.4058	892.2811
890.5165	892.2334
890.7812	892.5358
892.8649	894.4865
894.0366	895.6070
895.1723	896.8252
895.8842	897.5434
896.7617	899.1906
896.7862	899.2673
896.7954	899.1422
897.4697	899.7837
897.7586	900.1867
898.0346	900.3188
898.6159	900.3617
900.2316	902.2853
901.7332	903.4535
902.0477	903.9016
904.1704	905.8905
904.5505	906.3099
906.2721	908.0008
907.0450	908.9739
907.9443	909.5914
908.1667	909.6163
908.4206	910.0089
909.7235	911.6560
910.0063	911.9463
910.3236	912.6192
910.7661	913.6392
910.9081	913.7001
911.1379	913.8175
911.8094	914.0335
912.5072	914.2498
913.6011	915.2642
914.3163	915.9194
915.4361	917.6015
915.5367	917.8760
917.8375	920.3415
918.0143	920.6868
918.1093	920.6601
918.2329	920.7409
919.5203	921.2768
920.2480	922.3087
920.2973	922.4584
920.8371	922.8155
920.9057	922.9950
922.3574	923.9581
922.7219	924.5233
922.9163	924.9694
923.6527	925.7177
923.8117	925.7819
924.5725	926.0182
924.8795	927.1256
925.2603	927.5348
925.3128	927.3824
927.0955	928.7794
927.5967	929.6106
927.6048	929.7585
927.6545	929.8059
928.4088	930.6801
928.4384	930.9448
929.2833	931.7086
931.3991	933.4371
931.5696	934.0725
931.7418	934.6075
932.0977	935.0286
932.2024	934.9400
